Manhattan / Stuyvesant Town;-73.9825640000000 40.7313610000000,-73.9785250000000 40.7368580000000,-73.9749070000000 40.7353140000000,-73.9746480000000 40.7350830000000,-73.9740760000000 40.7350790000000,-73.9737810000000 40.7341730000000,-73.9722370000000 40.7334270000000,-73.9722990000000 40.7332900000000,-73.9739780000000 40.7339590000000,-73.9734510000000 40.7313670000000,-73.9720170000000 40.7302320000000,-73.9712820000000 40.7292510000000,-73.9713960000000 40.7266620000000,-73.9825640000000 40.7313610000000
Manhattan / Inwood;-73.9355320000000 40.8589180000000,-73.9377890000000 40.8598120000000,-73.9331760000000 40.8665710000000,-73.9334850000000 40.8667900000000,-73.9323010000000 40.8687650000000,-73.9328600000000 40.8690960000000,-73.9314750000000 40.8734310000000,-73.9284710000000 40.8772430000000,-73.9280580000000 40.8771680000000,-73.9266780000000 40.8776500000000,-73.9225490000000 40.8775700000000,-73.9218670000000 40.8765810000000,-73.9223770000000 40.8747990000000,-73.9206870000000 40.8731210000000,-73.9196870000000 40.8737510000000,-73.9206360000000 40.8757120000000,-73.9175050000000 40.8745260000000,-73.9114600000000 40.8733220000000,-73.9105870000000 40.8724560000000,-73.9117930000000 40.8689970000000,-73.9117710000000 40.8680960000000,-73.9144290000000 40.8641860000000,-73.9151060000000 40.8643840000000,-73.9159110000000 40.8642710000000,-73.9149950000000 40.8635280000000,-73.9171430000000 40.8620320000000,-73.9176400000000 40.8614250000000,-73.9185190000000 40.8609770000000,-73.9186300000000 40.8602060000000,-73.9194930000000 40.8588310000000,-73.9204680000000 40.8591230000000,-73.9207750000000 40.8579300000000,-73.9221600000000 40.8556070000000,-73.9229060000000 40.8559120000000,-73.9229290000000 40.8589410000000,-73.9247150000000 40.8615520000000,-73.9270910000000 40.8597600000000,-73.9276250000000 40.8590120000000,-73.9301220000000 40.8587440000000,-73.9313130000000 40.8593280000000,-73.9330530000000 40.8598280000000,-73.9355320000000 40.8589180000000
Manhattan / Hell's Kitchen;-73.9888420000000 40.7585330000000,-73.9996940000000 40.7631370000000,-74.0011630000000 40.7620210000000,-74.0017160000000 40.7622080000000,-74.0014470000000 40.7625650000000,-74.0034770000000 40.7635100000000,-74.0032980000000 40.7637100000000,-74.0012050000000 40.7628440000000,-74.0008300000000 40.7633360000000,-74.0029680000000 40.7643490000000,-74.0028040000000 40.7645360000000,-73.9999270000000 40.7635730000000,-73.9994010000000 40.7643590000000,-74.0020610000000 40.7654760000000,-74.0018170000000 40.7658820000000,-73.9987520000000 40.7646820000000,-73.9981520000000 40.7654740000000,-74.0012760000000 40.7668790000000,-74.0010440000000 40.7670930000000,-73.9979540000000 40.7657890000000,-73.9972540000000 40.7667590000000,-74.0003370000000 40.7681730000000,-74.0001800000000 40.7684930000000,-73.9969330000000 40.7671390000000,-73.9963050000000 40.7679570000000,-73.9993940000000 40.7694130000000,-73.9991760000000 40.7696990000000,-73.9969180000000 40.7687580000000,-73.9963250000000 40.7696610000000,-73.9983140000000 40.7706150000000,-73.9982100000000 40.7708240000000,-73.9963370000000 40.7700620000000,-73.9959480000000 40.7703720000000,-73.9979080000000 40.7712150000000,-73.9977830000000 40.7713960000000,-73.9956200000000 40.7705360000000,-73.9953640000000 40.7709070000000,-73.9974770000000 40.7718590000000,-73.9973510000000 40.7720500000000,-73.9951480000000 40.7711150000000,-73.9949230000000 40.7714430000000,-73.9970040000000 40.7725290000000,-73.9968790000000 40.7728220000000,-73.9946680000000 40.7717950000000,-73.9944400000000 40.7722140000000,-73.9965890000000 40.7732810000000,-73.9965010000000 40.7734460000000,-73.9941540000000 40.7724910000000,-73.9938360000000 40.7728250000000,-73.9933400000000 40.7727270000000,-73.9847690000000 40.7692180000000,-73.9843150000000 40.7698480000000,-73.9820930000000 40.7688930000000,-73.9820670000000 40.7684810000000,-73.9823760000000 40.7683120000000,-73.9824640000000 40.7680550000000,-73.9821520000000 40.7676810000000,-73.9883910000000 40.7591640000000,-73.9888420000000 40.7585330000000
Manhattan / Kips Bay;-73.9743370000000 40.7355560000000,-73.9739960000000 40.7354330000000,-73.9738450000000 40.7356470000000,-73.9725770000000 40.7351660000000,-73.9724010000000 40.7354730000000,-73.9721200000000 40.7354030000000,-73.9724520000000 40.7349830000000,-73.9728390000000 40.7350880000000,-73.9730780000000 40.7347700000000,-73.9740760000000 40.7350790000000,-73.9746480000000 40.7350830000000,-73.9749070000000 40.7353140000000,-73.9847490000000 40.7395060000000,-73.9820090000000 40.7432650000000,-73.9836270000000 40.7439450000000,-73.9813610000000 40.7471450000000,-73.9715660000000 40.7429930000000,-73.9724940000000 40.7397640000000,-73.9721450000000 40.7356680000000,-73.9742220000000 40.7365140000000,-73.9743370000000 40.7355560000000
Manhattan / Lower East Side;-73.9904230000000 40.7097420000000,-73.9902260000000 40.7088050000000,-73.9905180000000 40.7088020000000,-73.9907910000000 40.7096910000000,-73.9918960000000 40.7095350000000,-73.9924570000000 40.7117540000000,-73.9926230000000 40.7131680000000,-73.9901250000000 40.7133820000000,-73.9902020000000 40.7146650000000,-73.9891550000000 40.7167080000000,-73.9948080000000 40.7184570000000,-73.9926040000000 40.7241360000000,-73.9787530000000 40.7199340000000,-73.9772240000000 40.7193100000000,-73.9754520000000 40.7189470000000,-73.9748980000000 40.7191120000000,-73.9736350000000 40.7186120000000,-73.9751600000000 40.7147410000000,-73.9770200000000 40.7116490000000,-73.9777740000000 40.7109470000000,-73.9798010000000 40.7102750000000,-73.9812780000000 40.7102240000000,-73.9812400000000 40.7098250000000,-73.9895340000000 40.7088470000000,-73.9893870000000 40.7098910000000,-73.9904230000000 40.7097420000000
Manhattan / Flatiron District;-73.9968400000000 40.7373610000000,-73.9900670000000 40.7466590000000,-73.9820090000000 40.7432650000000,-73.9856750000000 40.7382190000000,-73.9864250000000 40.7385350000000,-73.9868350000000 40.7379410000000,-73.9861200000000 40.7376400000000,-73.9887790000000 40.7339660000000,-73.9911980000000 40.7350110000000,-73.9968400000000 40.7373610000000
Manhattan / Battery Park City;-74.0151270000000 40.7013900000000,-74.0140080000000 40.7010430000000,-74.0135830000000 40.7003710000000,-74.0134170000000 40.6993210000000,-74.0137380000000 40.7003420000000,-74.0138540000000 40.7003330000000,-74.0138310000000 40.6995270000000,-74.0140360000000 40.7004890000000,-74.0146200000000 40.7005420000000,-74.0146710000000 40.7001840000000,-74.0153880000000 40.7003940000000,-74.0155310000000 40.7002730000000,-74.0168460000000 40.7013290000000,-74.0180540000000 40.7031800000000,-74.0173010000000 40.7044570000000,-74.0182510000000 40.7042920000000,-74.0182970000000 40.7044260000000,-74.0172470000000 40.7045790000000,-74.0172560000000 40.7047940000000,-74.0192410000000 40.7046850000000,-74.0196030000000 40.7055040000000,-74.0195460000000 40.7065530000000,-74.0185890000000 40.7122010000000,-74.0168680000000 40.7119320000000,-74.0165080000000 40.7132240000000,-74.0183100000000 40.7135620000000,-74.0168640000000 40.7196110000000,-74.0124410000000 40.7190580000000,-74.0137540000000 40.7136900000000,-74.0142620000000 40.7109280000000,-74.0165420000000 40.7047330000000,-74.0161740000000 40.7025720000000,-74.0156320000000 40.7018620000000,-74.0151270000000 40.7013900000000
Manhattan / Governors Island;-74.0237030000000 40.6839450000000,-74.0253570000000 40.6840650000000,-74.0264180000000 40.6848410000000,-74.0266760000000 40.6854580000000,-74.0266190000000 40.6858620000000,-74.0202820000000 40.6922010000000,-74.0196340000000 40.6932880000000,-74.0175030000000 40.6932680000000,-74.0163090000000 40.6937920000000,-74.0141910000000 40.6934490000000,-74.0138690000000 40.6932910000000,-74.0136620000000 40.6923300000000,-74.0134660000000 40.6921350000000,-74.0124540000000 40.6922140000000,-74.0133320000000 40.6919980000000,-74.0126250000000 40.6914090000000,-74.0119820000000 40.6913520000000,-74.0122060000000 40.6911240000000,-74.0123060000000 40.6892810000000,-74.0131690000000 40.6881550000000,-74.0148810000000 40.6872540000000,-74.0162050000000 40.6872190000000,-74.0221300000000 40.6845410000000,-74.0237030000000 40.6839450000000
Manhattan / Chinatown;-74.0004550000000 40.7143650000000,-74.0005280000000 40.7151700000000,-74.0007890000000 40.7152910000000,-73.9994490000000 40.7173300000000,-74.0009880000000 40.7179320000000,-74.0020780000000 40.7167310000000,-74.0035330000000 40.7174490000000,-74.0018840000000 40.7193980000000,-73.9993130000000 40.7175500000000,-73.9977630000000 40.7168140000000,-73.9964780000000 40.7190480000000,-73.9891550000000 40.7167080000000,-73.9902020000000 40.7146650000000,-73.9901250000000 40.7133820000000,-73.9979900000000 40.7127230000000,-73.9981740000000 40.7133280000000,-73.9980860000000 40.7134260000000,-73.9985350000000 40.7134460000000,-74.0004550000000 40.7143650000000
Queens / Elmhurst;-73.8856410000000 40.7220220000000,-73.8870179733730 40.7237378439384,-73.8872010000000 40.7286120000000,-73.8875600000000 40.7301970000000,-73.8880600000000 40.7300870000000,-73.8885230000000 40.7345310000000,-73.8877020000000 40.7342910000000,-73.8901600000000 40.7391990000000,-73.8897420000000 40.7391150000000,-73.8898980000000 40.7400740000000,-73.8903500000000 40.7407520000000,-73.8905470000000 40.7415130000000,-73.8908750000000 40.7431060000000,-73.8907160000000 40.7431280000000,-73.8914570000000 40.7468700000000,-73.8694250000000 40.7491570000000,-73.8685290000000 40.7475880000000,-73.8674910000000 40.7433020000000,-73.8675630000000 40.7409420000000,-73.8658300000000 40.7366430000000,-73.8646180000000 40.7342710000000,-73.8663130000000 40.7337750000000,-73.8668510000000 40.7348210000000,-73.8699950000000 40.7338940000000,-73.8708420000000 40.7328890000000,-73.8708130000000 40.7326840000000,-73.8715330000000 40.7313420000000,-73.8714290000000 40.7292480000000,-73.8732420000000 40.7279120000000,-73.8747080000000 40.7270900000000,-73.8846050000000 40.7225010000000,-73.8856410000000 40.7220220000000
Queens / Astoria;-73.9016260000000 40.7677490000000,-73.9035690000000 40.7657820000000,-73.9021840000000 40.7626750000000,-73.9010800000000 40.7581220000000,-73.9008150000000 40.7576790000000,-73.9073660000000 40.7569880000000,-73.9078280000000 40.7569990000000,-73.9090660000000 40.7575650000000,-73.9106180000000 40.7554760000000,-73.9112940000000 40.7558140000000,-73.9115680000000 40.7554800000000,-73.9117640000000 40.7555730000000,-73.9135420000000 40.7534690000000,-73.9144670000000 40.7536610000000,-73.9208650000000 40.7566780000000,-73.9233720000000 40.7535940000000,-73.9297510000000 40.7565810000000,-73.9253800000000 40.7619700000000,-73.9284250000000 40.7634160000000,-73.9377983609363 40.7686960000000,-73.9384580000000 40.7688820000000,-73.9365360000000 40.7698350000000,-73.9357410000000 40.7705480000000,-73.9351900000000 40.7717450000000,-73.9380760000000 40.7725510000000,-73.9384470000000 40.7735510000000,-73.9383990000000 40.7746060000000,-73.9357390000000 40.7771570000000,-73.9349720000000 40.7784390000000,-73.9350870000000 40.7792660000000,-73.9341140000000 40.7775760000000,-73.9318570000000 40.7782630000000,-73.9318230000000 40.7770490000000,-73.9279700000000 40.7767620000000,-73.9260060000000 40.7788800000000,-73.9246050000000 40.7794340000000,-73.9192330000000 40.7839390000000,-73.9181720000000 40.7845920000000,-73.9163160000000 40.7866010000000,-73.9153580000000 40.7880960000000,-73.9134140000000 40.7888600000000,-73.9105510000000 40.7909880000000,-73.9060780000000 40.7901220000000,-73.9044220000000 40.7875120000000,-73.9044090000000 40.7870690000000,-73.9039120000000 40.7870680000000,-73.9036430000000 40.7867040000000,-73.9027120000000 40.7863960000000,-73.9028590000000 40.7867440000000,-73.9040350000000 40.7876060000000,-73.9035690000000 40.7880920000000,-73.9037510000000 40.7882810000000,-73.9023990000000 40.7895520000000,-73.8982850000000 40.7869070000000,-73.8975920000000 40.7865590000000,-73.8967780000000 40.7865610000000,-73.8955460000000 40.7851980000000,-73.8986070000000 40.7826360000000,-73.9014760000000 40.7827730000000,-73.9018220000000 40.7822750000000,-73.9027470000000 40.7819950000000,-73.9038130000000 40.7804800000000,-73.9034850000000 40.7800740000000,-73.9033920000000 40.7791160000000,-73.9038700000000 40.7789150000000,-73.9034670000000 40.7786210000000,-73.9024230000000 40.7793940000000,-73.9020620000000 40.7801230000000,-73.9020270000000 40.7810790000000,-73.9014340000000 40.7813750000000,-73.9010830000000 40.7817790000000,-73.8990820000000 40.7819960000000,-73.8989810000000 40.7817210000000,-73.8969380000000 40.7830130000000,-73.8957940000000 40.7824420000000,-73.8962020000000 40.7819690000000,-73.8958990000000 40.7817710000000,-73.8959070000000 40.7815700000000,-73.8954030000000 40.7813810000000,-73.8924580000000 40.7790960000000,-73.8919970000000 40.7789130000000,-73.8928620000000 40.7771590000000,-73.8923480000000 40.7758470000000,-73.8920620000000 40.7752570000000,-73.8915940000000 40.7748120000000,-73.8914220000000 40.7737950000000,-73.8903160000000 40.7732320000000,-73.8894240000000 40.7730460000000,-73.8884040000000 40.7671000000000,-73.8912020000000 40.7665950000000,-73.8949860000000 40.7667860000000,-73.9016260000000 40.7677490000000
Queens / Jamaica Hills;-73.8027870000000 40.7077160000000,-73.8036420000000 40.7087290000000,-73.8050120000000 40.7094730000000,-73.8055800000000 40.7102370000000,-73.8064570000000 40.7120560000000,-73.8069290000000 40.7136430000000,-73.8074220000000 40.7143250000000,-73.8090400000000 40.7199120000000,-73.7984720000000 40.7235300000000,-73.7972330000000 40.7206090000000,-73.7966020000000 40.7178400000000,-73.7934560000000 40.7188630000000,-73.7906500000000 40.7192600000000,-73.7908960000000 40.7188760000000,-73.7919030000000 40.7181200000000,-73.7922570000000 40.7173480000000,-73.7924040000000 40.7161930000000,-73.7934600000000 40.7144190000000,-73.7935020000000 40.7132130000000,-73.7931940000000 40.7125660000000,-73.7929980000000 40.7115810000000,-73.7930380000000 40.7107110000000,-73.7947310000000 40.7100120000000,-73.8002220000000 40.7084460000000,-73.8027870000000 40.7077160000000
Queens / Kew Gardens;-73.8196150000000 40.7088630000000,-73.8194180000000 40.7076780000000,-73.8184590000000 40.7056630000000,-73.8200790000000 40.7050310000000,-73.8206320000000 40.7058420000000,-73.8220200000000 40.7052120000000,-73.8229070000000 40.7061280000000,-73.8251010000000 40.7074490000000,-73.8244410000000 40.7040620000000,-73.8257580000000 40.7044280000000,-73.8352960000000 40.7020070000000,-73.8377510000000 40.7029580000000,-73.8393730000000 40.7039000000000,-73.8379560000000 40.7043650000000,-73.8387650000000 40.7058540000000,-73.8390110000000 40.7085550000000,-73.8386980290369 40.7093585322623,-73.8375464258168 40.7102479935493,-73.8364083419401 40.7108351225810,-73.8360200000000 40.7116520000000,-73.8335530000000 40.7130440000000,-73.8306270000000 40.7143410000000,-73.8290860000000 40.7148140000000,-73.8269910000000 40.7153960000000,-73.8261790000000 40.7153750000000,-73.8227970000000 40.7118380000000,-73.8205020000000 40.7101110000000,-73.8202810000000 40.7096990000000,-73.8196150000000 40.7088630000000
Queens / Jamaica Estates;-73.7930380000000 40.7107110000000,-73.7929980000000 40.7115810000000,-73.7931940000000 40.7125660000000,-73.7935020000000 40.7132130000000,-73.7934600000000 40.7144190000000,-73.7924040000000 40.7161930000000,-73.7922570000000 40.7173480000000,-73.7919030000000 40.7181200000000,-73.7908960000000 40.7188760000000,-73.7906500000000 40.7192600000000,-73.7934560000000 40.7188630000000,-73.7966020000000 40.7178400000000,-73.7972330000000 40.7206090000000,-73.7984720000000 40.7235300000000,-73.7811610000000 40.7292130000000,-73.7790660000000 40.7249640000000,-73.7777490000000 40.7228420000000,-73.7768150000000 40.7218570000000,-73.7735710000000 40.7151200000000,-73.7853530000000 40.7122840000000,-73.7877180000000 40.7118650000000,-73.7893210000000 40.7120300000000,-73.7930380000000 40.7107110000000
Queens / Cambria Heights;-73.7259560000000 40.6856820000000,-73.7256860000000 40.6841120000000,-73.7258610000000 40.6832230000000,-73.7336460000000 40.6855420000000,-73.7356200000000 40.6818710000000,-73.7403650000000 40.6834400000000,-73.7408060000000 40.6827690000000,-73.7502360000000 40.6856490000000,-73.7448230000000 40.6931710000000,-73.7486430000000 40.7015870000000,-73.7416760000000 40.7033840000000,-73.7272410000000 40.7030770000000,-73.7258600000000 40.7026040000000,-73.7253680000000 40.6996850000000,-73.7257480000000 40.6972190000000,-73.7264050000000 40.6968630000000,-73.7264610000000 40.6966690000000,-73.7262580000000 40.6906110000000,-73.7263720000000 40.6897140000000,-73.7262310000000 40.6896600000000,-73.7263850000000 40.6895710000000,-73.7259220000000 40.6880050000000,-73.7259380000000 40.6868920000000,-73.7259560000000 40.6856820000000
Queens / Arverne;-73.7912570000000 40.5873670000000,-73.8004510000000 40.5860080000000,-73.8004080000000 40.5865480000000,-73.8006770000000 40.5867580000000,-73.8012460000000 40.5908680000000,-73.8045210000000 40.5904870000000,-73.8053300000000 40.5905200000000,-73.8053170000000 40.5917680000000,-73.8044310000000 40.5915710000000,-73.8044300000000 40.5918680000000,-73.8088210000000 40.5939520000000,-73.8068170000000 40.5964220000000,-73.8044290000000 40.5950610000000,-73.8040130000000 40.5934130000000,-73.8026960000000 40.5927850000000,-73.8011510000000 40.5932770000000,-73.8014730000000 40.5939590000000,-73.8024100000000 40.5945820000000,-73.8035080000000 40.5947340000000,-73.8026290000000 40.5952600000000,-73.8045470000000 40.5958700000000,-73.8040130000000 40.5960740000000,-73.8046220000000 40.5960560000000,-73.8049200000000 40.5966000000000,-73.8046400000000 40.5972170000000,-73.8049090000000 40.5984430000000,-73.8037000000000 40.5997670000000,-73.8011750000000 40.5996260000000,-73.8009920000000 40.5993280000000,-73.7987860000000 40.5992190000000,-73.7967790000000 40.5996480000000,-73.7936520000000 40.6026230000000,-73.7890580000000 40.6056210000000,-73.7872250000000 40.6045190000000,-73.7860860000000 40.6032810000000,-73.7873470000000 40.6024420000000,-73.7879530000000 40.6012100000000,-73.7901720000000 40.5995900000000,-73.7911540000000 40.5972900000000,-73.7913280000000 40.5961170000000,-73.7912680000000 40.5953590000000,-73.7906380000000 40.5947870000000,-73.7895590000000 40.5949550000000,-73.7896040000000 40.5964850000000,-73.7898700000000 40.5970110000000,-73.7894710000000 40.5976110000000,-73.7883990000000 40.5975300000000,-73.7880520000000 40.5945020000000,-73.7870440000000 40.5949110000000,-73.7858720000000 40.5949820000000,-73.7853889714308 40.5887921846190,-73.7912570000000 40.5873670000000
Queens / Hollis Hills;-73.7588179444296 40.7276447916778,-73.7607883175022 40.7285469711296,-73.7626921137093 40.7297118347897,-73.7642214582552 40.7309723138792,-73.7656283471144 40.7325120444028,-73.7664147380328 40.7336418916771,-73.7626730000000 40.7350150000000,-73.7562160000000 40.7365430000000,-73.7433750000000 40.7388850000000,-73.7430680000000 40.7384410000000,-73.7400210000000 40.7387120000000,-73.7429620000000 40.7355470000000,-73.7473950000000 40.7320160000000,-73.7567446033541 40.7262468727761,-73.7588179444296 40.7276447916778
Queens / Rockaway Beach;-73.8193600000000 40.5873490000000,-73.8193220000000 40.5879640000000,-73.8135230000000 40.5910620000000,-73.8132130000000 40.5914600000000,-73.8115970000000 40.5919470000000,-73.8111330000000 40.5912620000000,-73.8103150000000 40.5923440000000,-73.8100310000000 40.5921850000000,-73.8107360000000 40.5934110000000,-73.8105550000000 40.5934720000000,-73.8098070000000 40.5922640000000,-73.8098220000000 40.5930620000000,-73.8102270000000 40.5937490000000,-73.8098180000000 40.5940700000000,-73.8062750000000 40.5924130000000,-73.8053170000000 40.5917680000000,-73.8053300000000 40.5905200000000,-73.8045210000000 40.5904870000000,-73.8012460000000 40.5908680000000,-73.8006770000000 40.5867580000000,-73.8004080000000 40.5865480000000,-73.8004510000000 40.5860080000000,-73.8063650000000 40.5851810000000,-73.8162075736236 40.5822887582426,-73.8169020000000 40.5834310000000,-73.8193600000000 40.5873490000000
Queens / Woodside;-73.9128220000000 40.7424860000000,-73.9121310000000 40.7458870000000,-73.9124490000000 40.7459200000000,-73.9116420000000 40.7486850000000,-73.9118880000000 40.7487150000000,-73.9116250000000 40.7499790000000,-73.9097110000000 40.7497550000000,-73.9094830000000 40.7505610000000,-73.9095560000000 40.7510370000000,-73.9105790000000 40.7529840000000,-73.9135420000000 40.7534690000000,-73.9117640000000 40.7555730000000,-73.9115680000000 40.7554800000000,-73.9112940000000 40.7558140000000,-73.9106180000000 40.7554760000000,-73.9090660000000 40.7575650000000,-73.9078280000000 40.7569990000000,-73.9073660000000 40.7569880000000,-73.9008150000000 40.7576790000000,-73.9001400000000 40.7561500000000,-73.8986970000000 40.7541100000000,-73.8976990000000 40.7523650000000,-73.8972840000000 40.7504180000000,-73.8969380000000 40.7505010000000,-73.8943380000000 40.7465800000000,-73.8914570000000 40.7468700000000,-73.8907160000000 40.7431280000000,-73.8908750000000 40.7431060000000,-73.8905470000000 40.7415130000000,-73.8903500000000 40.7407520000000,-73.8898980000000 40.7400740000000,-73.8897420000000 40.7391150000000,-73.8986580000000 40.7407730000000,-73.9036760000000 40.7414120000000,-73.9128220000000 40.7424860000000
Queens / Flushing;-73.8455920000000 40.7407860000000,-73.8461620000000 40.7425490000000,-73.8520400000000 40.7527100000000,-73.8522190000000 40.7526890000000,-73.8526220000000 40.7534700000000,-73.8537980000000 40.7571780000000,-73.8541790000000 40.7577610000000,-73.8552400000000 40.7581140000000,-73.8546400000000 40.7584660000000,-73.8516870000000 40.7583380000000,-73.8496830000000 40.7588250000000,-73.8475370000000 40.7599800000000,-73.8461820000000 40.7609130000000,-73.8464090000000 40.7613190000000,-73.8445530000000 40.7629990000000,-73.8429820000000 40.7638380000000,-73.8426040000000 40.7646720000000,-73.8406490000000 40.7655580000000,-73.8393550000000 40.7650570000000,-73.8385020000000 40.7666670000000,-73.8370110000000 40.7684480000000,-73.8369100000000 40.7688660000000,-73.8354870000000 40.7700810000000,-73.8353990000000 40.7703600000000,-73.8306250000000 40.7732900000000,-73.8290150000000 40.7748640000000,-73.8288420000000 40.7746990000000,-73.8281000000000 40.7760310000000,-73.8277780000000 40.7759770000000,-73.8271530000000 40.7770400000000,-73.8258250000000 40.7766710000000,-73.8216700000000 40.7768630000000,-73.8176430000000 40.7763980000000,-73.8127840000000 40.7756050000000,-73.7927580000000 40.7740230000000,-73.7921930000000 40.7703890000000,-73.7923890000000 40.7695510000000,-73.7902280000000 40.7669550000000,-73.7884160000000 40.7643370000000,-73.7877440000000 40.7641440000000,-73.7857070000000 40.7629370000000,-73.7854450000000 40.7625970000000,-73.7851680000000 40.7614330000000,-73.7840990000000 40.7590380000000,-73.7821250000000 40.7553390000000,-73.7805320000000 40.7533290000000,-73.7861000000000 40.7525320000000,-73.7878620000000 40.7518470000000,-73.7883010000000 40.7514890000000,-73.7921680000000 40.7504750000000,-73.7947270000000 40.7505650000000,-73.7948150000000 40.7484220000000,-73.7945200000000 40.7459000000000,-73.7945350000000 40.7445080000000,-73.7957230000000 40.7429910000000,-73.7967070000000 40.7420280000000,-73.7972680000000 40.7405640000000,-73.7962390000000 40.7378840000000,-73.7951250000000 40.7364110000000,-73.7945860000000 40.7350520000000,-73.7946260000000 40.7335960000000,-73.7938190000000 40.7316570000000,-73.7937840000000 40.7307010000000,-73.7917450000000 40.7257760000000,-73.8090400000000 40.7199120000000,-73.8106260000000 40.7244200000000,-73.8107440000000 40.7262650000000,-73.8144400000000 40.7280940000000,-73.8152310000000 40.7287940000000,-73.8148000000000 40.7337830000000,-73.8218590000000 40.7344330000000,-73.8216660000000 40.7354540000000,-73.8252440000000 40.7350980000000,-73.8256650000000 40.7322800000000,-73.8337010000000 40.7306820000000,-73.8344610000000 40.7312290000000,-73.8360660000000 40.7341280000000,-73.8364620000000 40.7370970000000,-73.8364620000000 40.7382360000000,-73.8375930000000 40.7417800000000,-73.8377690000000 40.7429610000000,-73.8379400000000 40.7429230000000,-73.8379400000000 40.7420020000000,-73.8381890000000 40.7417840000000,-73.8394970000000 40.7417310000000,-73.8423160000000 40.7407050000000,-73.8432050000000 40.7407110000000,-73.8455310000000 40.7396670000000,-73.8455920000000 40.7407860000000
Queens / Forest Hills;-73.8582150000000 40.7056020000000,-73.8589930000000 40.7061670000000,-73.8595830000000 40.7084620000000,-73.8597570000000 40.7098380000000,-73.8597590000000 40.7118450000000,-73.8564480000000 40.7113380000000,-73.8574790000000 40.7196770000000,-73.8566520000000 40.7198690000000,-73.8572680000000 40.7215040000000,-73.8537210000000 40.7269620000000,-73.8527240000000 40.7266390000000,-73.8519850000000 40.7268660000000,-73.8517300000000 40.7284780000000,-73.8539010000000 40.7324270000000,-73.8543440000000 40.7329700000000,-73.8547000000000 40.7328290000000,-73.8561520000000 40.7356480000000,-73.8561530000000 40.7359550000000,-73.8530660000000 40.7368590000000,-73.8533920000000 40.7369400000000,-73.8518280000000 40.7372630000000,-73.8495970000000 40.7380300000000,-73.8474810000000 40.7390640000000,-73.8468120000000 40.7386040000000,-73.8460550000000 40.7370990000000,-73.8454260000000 40.7349500000000,-73.8443470000000 40.7329790000000,-73.8428590000000 40.7310990000000,-73.8414680000000 40.7299980000000,-73.8398540000000 40.7281780000000,-73.8364860000000 40.7223760000000,-73.8357520000000 40.7213750000000,-73.8346980000000 40.7203990000000,-73.8341280000000 40.7202310000000,-73.8324850000000 40.7189940000000,-73.8324230000000 40.7186470000000,-73.8319090000000 40.7179860000000,-73.8311120000000 40.7173900000000,-73.8297200000000 40.7168470000000,-73.8267830000000 40.7163180000000,-73.8261790000000 40.7153750000000,-73.8269910000000 40.7153960000000,-73.8306270000000 40.7143410000000,-73.8335530000000 40.7130440000000,-73.8360200000000 40.7116520000000,-73.8406920000000 40.7101530000000,-73.8430160000000 40.7091760000000,-73.8456800000000 40.7084800000000,-73.8495170000000 40.7083920000000,-73.8575120000000 40.7059870000000,-73.8582150000000 40.7056020000000
Queens / Long Island City;-73.9265170000000 40.7305870000000,-73.9284140000000 40.7283640000000,-73.9288200000000 40.7280090000000,-73.9294280000000 40.7278780000000,-73.9342060000000 40.7289510000000,-73.9373390000000 40.7299200000000,-73.9399200000000 40.7319180000000,-73.9407340000000 40.7334250000000,-73.9423610000000 40.7355640000000,-73.9468320000000 40.7374370000000,-73.9526270000000 40.7392550000000,-73.9540840000000 40.7394460000000,-73.9547320000000 40.7392920000000,-73.9611880000000 40.7370910000000,-73.9627950000000 40.7376740000000,-73.9623590000000 40.7400610000000,-73.9617970000000 40.7413880000000,-73.9615440000000 40.7430810000000,-73.9590940859662 40.7457802024251,-73.9583000000000 40.7457310000000,-73.9583430599978 40.7459108102720,-73.9590120066657 40.7460633227489,-73.9549200000000 40.7515090000000,-73.9510110000000 40.7557240000000,-73.9439510000000 40.7644340000000,-73.9408440000000 40.7673990000000,-73.9384580000000 40.7688820000000,-73.9377940000000 40.7686960000000,-73.9284250000000 40.7634160000000,-73.9253800000000 40.7619700000000,-73.9297510000000 40.7565810000000,-73.9233720000000 40.7535940000000,-73.9208650000000 40.7566780000000,-73.9144670000000 40.7536610000000,-73.9105790000000 40.7529840000000,-73.9095560000000 40.7510370000000,-73.9094830000000 40.7505610000000,-73.9097110000000 40.7497550000000,-73.9134840000000 40.7501990000000,-73.9154060000000 40.7501110000000,-73.9203420000000 40.7491590000000,-73.9207980000000 40.7468910000000,-73.9263530000000 40.7475510000000,-73.9273230000000 40.7474850000000,-73.9344010000000 40.7460350000000,-73.9334700000000 40.7451520000000,-73.9345760000000 40.7396770000000,-73.9348290000000 40.7397970000000,-73.9346290000000 40.7394300000000,-73.9349960000000 40.7378690000000,-73.9248790000000 40.7360320000000,-73.9231180000000 40.7354580000000,-73.9204470000000 40.7348500000000,-73.9227260000000 40.7343560000000,-73.9252440000000 40.7324420000000,-73.9257760000000 40.7317710000000,-73.9265170000000 40.7305870000000
